anna_karenina_en.txt
--------------------
350276 words, 1531808 characters, 13593 unique words, 53 unique characters
Overall: 4.4 avg word length, 4 median word length ('only'), 8 p90 word length ('external')
Unique words: 7.6 avg word length, 7 median word length ('shouted'), 11 p90 word length ('speculators')

Words by length                    Words by frequency                 Words sorted alphabetically        Character frequencies
easy 37                            vom 1                              triumphed                          
care 112                           draht 1                            triumphing                         
tsar 14                            muss 1                             trivial                            
pass 39                            ausgerechnet 1                     triviality                         
he’s 256                           werden 1                           trodden                            
lean 4                             taciturnity 1                      trois                              
boys 20                            lässt 1                            troitsa                            
ends 11                            sich 1                             trolleys                           
used 117                           ausrechnen 1                       trop                               
tact 10                            compliziert 1                      trot                               
chum 1                             macht 1                            troth                              
rest 57                            viel 1                             trotted                            
real 42                            klopot 1                           trotter                            
mere 24                            wünscht 1                          trotting                           
seen 159                           dochots 1                          trouble                            
town 51                            klopots 1                          troubled                           
glad 173                           j’adore 1                          troubles                           
find 149                           l’allemand 1                       troubling                          
form 39                            cessez 1                           trough                             
wear 2                             semyonitch 1                       trousers                           
suit 8                             sickly-looking 1                   trousseau                          
meet 93                            jocoseness 1                       trowels                            
i’ll 180                           constitutional 1                   trubetskaya                        
free 42                            dues 1                             trubin                             
else 94                            coquettishness 1                   trudging                           
laid 46                            plinths 1                          true                               
gift 9                             damp-courses 1                     truer                              
lack 24                            hears 1                            truffles                           
i’ve 186                           jests 1                            truly                              
ears 32                            paste 1                            trunk                              
four 34                            putty 1                            trunks                             
rush 19                            stinging 1                         trussing                           
poor 47                            pernicious 1                       trust                              
sigh 13                            condemns 1                         trusted                            
both 215                           firing 1                           trustee                            
veil 19                            peu 1                              trustfully                         
gold 11                            toqué 1                            trustworthy                        
soon 135                           maintains 1                        truth                              
lvov 16                            arbitration 1                      truthful                           
navy 1                             stem 1                             truthfully                         
rich 9                             impose 1                           truthfulness                       
bank 12                            electing 1                         truths                             
game 31                            session 1                          try                                
ugly 11                            eighth 1                           trying                             
past 67                            multiplicity 1                     très                               
tore 6                             surmised 1                         tsar                               
late 84                            impersonal 1                       tsaritsino                         
beat 8                             constrained 1                      tsarskoe                           
wurt 2                             lawn 1                             tsar’s                             
data 5                             tennis 1                           tub                                
turn 56                            poles 1                            tuberculous                        
soul 104                           leveled 1                          tucked                             
paid 19                            croquet-ground 1                   tucking                            
base 12                            rebound 1                          tuesday                            
fear 20                            accurately 1                       tuft                               
feel 141                           outcries 1                         tufts                              
news 37                            shirt-sleeves 1                    tugged                             
rows 22                            maternal 1                         tugging                            
hats 5                             inexhaustible 1                    tulle                              
snow 26                            depravée 1                         tumbler                            
name 59                            existe 1                           tunic                              
lady 83                            discoveries 1                      turban                             
shed 8                             alternatives 1                     turbid                             
holy 25                            armory 1                           turbot                             
week 16                            ill-fated 1                        turin’s                            
band 6                             stranger’s 1                       turkey                             
fine 52                            legalize 1                         turkeys                            
seat 23                            passes 1                           turkin                             
high 95                            excludes 1                         turkish                            
arms 58                            ingredient 1                       turks                              
muff 5                             excessivement 1                    turmoil                            
cord 13                            misinterpreting 1                  turn                               
push 4                             protests 1                         turn-down                          
foot 21                            shabby 1                           turn-out                           
best 101                           unasked 1                          turned                             
heel 7                             cockcrow 1                         turning                            
none 16                            comers 1                           turning-point                      
lost 65                            recreations 1                      turnings                           
brow 13                            seclusion 1                        turns                              
lord 26                            horse-breeding 1                   turovtsin                          
flew 32                            wearied 1                          turovtsin’s                        
tiny 22                            sales 1                            tushkevitch                        
bear 41                            prices 1                           tutor                              
tale 2                             involving 1                        tutor’s                            
dull 36                            exacting 1                         tver                               
busy 35                            ingenuity 1                        tverskaya                          
stay 76                            tempt 1                            tverskaya’s                        
hear 88                            estimate 1                         tverskoys                          
hero 5                             representing 1                     tversky                            
owed 3                             cross-examined 1                   twelve                             
menu 2                             suggestions 1                      twentieth                          
fish 13                            implement 1                        twenty                             
lace 18                            october 1                          twenty-eight                       
move 20                            attended 1                         twenty-five                        
hips 3                             dullest 1                          twenty-four                        
bill 13                            withdrawing 1                      twenty-six                         
fare 5                             reasonableness 1                   twenty-two                         
beef 4                             gautier’s 1                        twice                              
list 6                             transact 1                         twig                               
dare 15                            nobleman’s 1                       twigs                              
seal 2                             notary 1                           twilight                           
wine 22                            petitioner’s 1                     twinge                             
dish 5                             fatal 1                            twinkle                            
fork 9                             evaded 1                           twinkled                           
dewy 3                             booking 1                          twinkling                          
sore 12                            vexatious 1                        twirling                           
fuss 5                             ardently 1                         twist                              
grow 12                            functions 1                        twisted                            
link 2                             instruction 1                      twisting                           
sign 17                            dissipating 1                      twitch                             
drag 6                             conferred 1                        twitched                           
meal 3                             extract 1                          twitching                          
warm 30                            preponderance 1                    twittered                          
dame 2                             fatherland 1                       two                                
mine 15                            vindicate 1                        two-and-twenty                     
cage 3                             conversed 1                        two-thirds                         
fall 34                            amicably 1                         twopence                           
pure 8                             sorted 1                           twos                               
alas 1                             archdeacon 1                       tying                              
sons 6                             swore 1                            tyndall                            
tver 6                             oaths 1                            tyndall’s                          
levy 2                             skirmish 1                         type                               
mark 3                             deputed 1                          types                              
dumb 1                             verification 1                     typhus                             
shop 10                            incautiously 1                     typical                            
wenn 1                             young-looking 1                    typically                          
aber 1                             expenditures 1                     télégraphe                         
doch 1                             misplaced 1                        tête-à-tête                        
nich 1                             depriving 1                        ud                                 
hatt 1                             dilemma 1                          udder                              
auch 2                             spokesman 1                        ugh                                
cast 18                            misappropriated 1                  uglier                             
drop 18                            paternal 1                         ugliness                           
deny 7                             unanimously 1                      ugly                               
gets 9                             crimea 1                           ultimate                           
asks 5                             governor’s 1                       umbrella                           
test 4                             camps 1                            umpire                             
army 10                            spurs 1                            un                                 
aunt 18                            wearers 1                          unable                             
akin 10                            collars 1                          unaccountable                      
lose 17                            badges 1                           unaccustomed                       
lift 6                             oldest 1                           unaffected                         
fool 17                            supersede 1                        unaided                            
mood 20                            placing 1                          unalterable                        
draw 19                            district’s 1                       unalterably                        
rent 17                            speakers 1                         unanimity                          
ache 6                             sancta 1                           unanimously                        
dark 41                            simplicitas 1                      unannounced                        
tall 29                            exclamations 1                     unanswered                         
chin 11                            dyed 1                             unapproachable                     
bast 4                             seemly 1                           unasked                            
flag 1                             implacable 1                       unassailable                       
guns 6                             syllogism 1                        unattainable                       
evil 28                            consecutive 1                      unattractive                       
ages 12                            wine-glasses 1                     unavoidable                        
acts 4                             fold 1                             unaware                            
wool 3                             specialty 1                        unawares                           
ring 30                            patronymic 1                       unbearable                         
ball 45                            ninety-eight 1                     unbearably                         
sick 63                            r 1                                unbecoming                         
we’d 4                             nuts 1                             unbecomingly                       
kiss 25                            striped 1                          unbelief                           
rank 6                             braid 1                            unbeliever                         
harm 17                            trustee 1                          unbelievers                        
bond 3                             petting 1                          unbelieving                        
club 29                            grandchild 1                       unbending                          
honi 1                             pathetic 1                         unbridled                          
soit 1                             deserving 1                        unbroken                           
diva 1                             clothe 1                           unbuttoned                         
hiss 3                             errand 1                           uncalled                           
cash 2                             organizing 1                       uncannily                          
sack 2                             equerry’s 1                        uncanny                            
maid 38                            mumbling 1                         unceasing                          
ivan 23                            blackguard 1                       unceasingly                        
vous 10                            energetically 1                    uncertain                          
tant 4                             pawned 1                           uncertainly                        
cher 3                             semyonovna 1                       uncertainty                        
fret 6                             staff-officer 1                    unchanged                          
hers 16                            coup 1                             uncivil                            
bore 6                             d’état 1                           uncle                              
omen 1                             russia’s 1                         unclean                            
tear 11                            decaying 1                         uncleanness                        
wise 7                             obligation 1                       uncles                             
slip 9                             proprietors 1                      uncle’s                            
lock 5                             throats 1                          uncomfortable                      
mass 13                            planning 1                         uncommonly                         
envy 18                            centuries 1                        uncomprehended                     
tray 6                             gnarled 1                          uncompromising                     
me’s 1                             flowerbeds 1                       uncongenial                        
sobs 22                            orchard 1                          unconscious                        
toil 10                            garden’s 1                         unconsciously                      
kill 9                             limes 1                            unconsciousness                    
hush 5                             bark’s 1                           uncontrollably                     
fail 9                             commercial 1                       uncorking                          
sway 3                             vestals 1                          uncouth                            
lead 21                            parks 1                            uncover                            
hold 26                            gloss 1                            uncovered                          
gown 28                            candidates 1                       uncovering                         
pull 5                             slander 1                          uncrooked                          
haze 1                             clumsiness 1                       unction                            
mist 8                             cochon 1                           uncut                              
vast 7                             stepanovitch 1                     und                                
cold 72                            adept 1                            undefined                          
hang 4                             congratulating 1                   under                              
seem 22                            beans 1                            undercassock                       
main 5                             fashionably 1                      underclothes                       
hall 41                            meidel 1                           undergoing                         
lamp 19                            railed 1                           undergrowth                        
loud 26                            barriers 1                         underlying                         
hive 1                             marshalship 1                      understand                         
odor 2                             staff-captain 1                    understanding                      
rosy 13                            yevgeney 1                         understands                        
cost 16                            apuhtin 1                          understood                         
sash 3                             privy 1                            undertake                          
torn 16                            tired-looking 1                    undertaken                         
star 7                             stoutly 1                          undertaking                        
slow 6                             dreadful-looking 1                 undertakings                       
melt 2                             exhaustion 1                       undeserved                         
lidi 1                             scored 1                           undesigned                         
slim 1                             shirkov 1                          undeveloped                        
host 15                            whimsical 1                        undid                              
rond 1                             nevyedovsky’s 1                    undignified                        
fire 15                            katka 1                            undisguised                        
join 10                            maslov 1                           undivided                          
monk 2                             nickname 1                         undo                               
rage 8                             mettre 1                           undoing                            
noah 1                             aise 1                             undone                             
flay 2                             light-heartedly 1                  undoubted                          
jerk 3                             scornful 1                         undoubtedly                        
kiev 3                             appellation 1                      undress                            
iron 13                            after-dinner 1                     undressed                          
bars 3                             jouer 1                            undressing                         
gain 7                             télégraphe 1                       undue                              
mute 2                             imported 1                         undulating                         
land 96                            enjoyable 1                        une                                
mess 3                             liberals 1                         unearned                           
pava 7                             bred 1                             unearthly                          
book 82                            contained 1                        uneasily                           
road 40                            festivities 1                      uneasiness                         
vain 9                             burdensome 1                       uneasy                             
cows 16                            indefinable 1                      unemphatically                     
yard 9                             impalpable 1                       unequal                            
tree 23                            stifle 1                           unequaled                          
dung 5                             feign 1                            unequally                          
bull 2                             relinquish 1                       uneven                             
calf 9                             taine 1                            unevenly                           
nose 18                            coachman’s 1                       uneventful                         
tail 11                            duplicity 1                        unexpected                         
died 26                            over-boot 1                        unexpectedly                       
duty 46                            november 1                         unfailing                          
he’d 12                            references 1                       unfair                             
herd 8                             godmother 1                        unfairness                         
bark 5                             venerable 1                        unfaithful                         
self 2                             uncivil 1                          unfaithfulness                     
deed 4                             stupidly 1                         unfamiliar                         
deft 2                             bols 1                             unfastening                        
lain 6                             wastes 1                           unfathomable                       
pane 4                             jove 1                             unfavorable                        
mary 2                             arseny’s 1                         unfavorably                        
cool 12                            shod 1                             unfeeling                          
toes 3                             cheapest 1                         unfeigned                          
cape 6                             veterinary 1                       unfeminine                         
wall 16                            bruise 1                           unfinished                         
rise 6                             jobmaster 1                        unfit                              
hide 15                            nikitsky 1                         unflagging                         
wish 43                            savant 1                           unfold                             
lull 3                             unproductive 1                     unfolded                           
peak 1                             drunkards 1                        unfolding                          
snap 3                             sticks 1                           unforeseen                         
doze 1                             ash 1                              unfortunate                        
brim 2                             wednesday 1                        unfortunately                      
king 7                             reaped 1                           unfrequent                         
goal 5                             winnowed 1                         ungracious                         
keen 8                             calculation 1                      unhappily                          
bath 13                            wherewithal 1                      unhappiness                        
clad 2                             meat 1                             unhappy                            
flat 9                             disconnectedness 1                 unharmed                           
debt 8                             warriors 1                         unharness                          
lisp 1                             sayings 1                          unharnessed                        
wash 10                            instrument 1                       unharnessing                       
earn 1                             underlying 1                       unhasting                          
lend 3                             expanses 1                         unhealthily                        
plop 1                             basing 1                           unhesitating                       
thus 8                             nil 1                              unhinged                           
tour 8                             nine-tenths 1                      unhooked                           
plan 20                            economists 1                       unhurt                             
urge 3                             wage-fund 1                        unification                        
vase 1                             commemoration 1                    uniform                            
cure 4                             svintitch 1                        uniformly                          
baby 77                            scoundrelly 1                      uniforms                           
lili 1                             betrayal 1                         unimpeachable                      
buck 1                             treachery 1                        unimportant                        
wake 9                             cloth-covered 1                    unintelligible                     
laws 12                            half-dozen 1                       uninteresting                      
weep 2                             reader 1                           uninterrupted                      
saxe 1                             ment 1                             union                              
belt 10                            unannounced 1                      unique                             
lent 9                             half-burned 1                      unison                             
ties 12                            youthful-looking 1                 united                             
shoe 1                             glistening 1                       uniting                            
nous 1                             circular 1                         unity                              
risk 4                             defective 1                        universal                          
nods 1                             overseer 1                         universities                       
spot 21                            buslaev’s 1                        university                         
trot 6                             misha 1                            unjust                             
duly 4                             brought-up 1                       unjustly                           
goes 18                            who’ve 1                           unkempt                            
duel 14                            combating 1                        unkindness                         
wide 18                            relying 1                          unknown                            
rugs 7                             assures 1                          unlawful                           
loss 27                            basement 1                         unlawfully                         
task 18                            stepmother 1                       unlearning                         
spin 1                             herzegovina 1                      unless                             
luck 9                             korzinskaya 1                      unlighted                          
wore 12                            apraksina 1                        unlike                             
john 6                             beaux-frères 1                     unlooked                           
dust 17                            quartette 1                        unloosed                           
sown 6                             dedicated 1                        unloved                            
oats 15                            bach 1                             unluckily                          
mend 1                             column 1                           unlucky                            
owns 1                             bonnets 1                          unmanly                            
gait 4                             whims 1                            unmarried                          
bows 1                             composer 1                         unmelted                           
pair 13                            fragmentary 1                      unmistakable                       
hook 7                             madman’s 1                         unmistakably                       
palm 3                             sculpturesque 1                    unmoved                            
aims 2                             plastic 1                          unmown                             
peep 2                             richly 1                           unnatural                          
foul 4                             cordelia’s 1                       unnaturally                        
warn 6                             ewig 1                             unnaturalness                      
hood 3                             weibliche 1                        unnecessary                        
glow 8                             represent 1                        unnoticed                          
blow 7                             satiny 1                           unobserved                         
hack 1                             printed 1                          unobtrusively                      
stir 10                            merits 1                           unoccupied                         
ripe 3                             cited 1                            unpack                             
rare 8                             sculptor 1                         unpacked                           
soil 7                             phantasms 1                        unpacking                          
rain 23                            flitting 1                         unpardonable                       
buds 5                             pedestal 1                         unpardonably                       
pond 3                             manifestations 1                   unpleasant                         
axes 1                             pre-raphaelites 1                  unpleasantly                       
farm 12                            bola’s 1                           unpleasantness                     
wood 10                            armchairs 1                        unprejudiced                       
size 4                             apraksina’s 1                      unprepared                         
barn 10                            lucca 1                            unprepossessing                    
wave 4                             singer’s 1                         unproductive                       
seed 9                             folle 1                            unproductively                     
hire 6                             journée 1                          unprofitably                       
sury 1                             turin’s 1                          unpunctualities                    
dale 1                             mille 1                            unqualified                        
rode 18                            choses 1                           unquestionable                     
gate 7                             pressingly 1                       unreasonable                       
pens 4                             foreigner 1                        unresisting                        
moss 2                             exile 1                            unresting                          
ipat 3                             krilov’s 1                         unromantic                         
acre 9                             semicircular 1                     unsafe                             
cart 22                            statue 1                           unsatisfactory                     
crop 13                            relationships 1                    unsatisfied                        
corn 9                             screens 1                          unscrewed                          
pipe 2                             partitioned 1                      unseemly                           
rate 10                            buffet 1                           unseen                             
d’ye 1                             worried-looking 1                  unsettled                          
sold 12                            eel 1                              unshaken                           
rood 1                             courtship 1                        unsifted                           
hoof 1                             turovtsin’s 1                      unsolved                           
salt 6                             appetizers 1                       unsound                            
pies 3                             liveried 1                         unspoken                           
herb 2                             wine-glassful 1                    unstirred                          
tips 4                             illyitch 1                         unsuccessful                       
trap 26                            vinovsky 1                         unsuitability                      
dogs 18                            invites 1                          unsuitable                         
type 7                             atlas 1                            unsullied                          
leaf 9                             vacated 1                          unsuspecting                       
tops 2                             breeds 1                           unsympathetic                      
hawk 3                             simplehearted 1                    untarnished                        
bush 10                            temple 1                           untidy                             
tchk 2                             indolence 1                        untied                             
colt 1                             shuffling 1                        until                              
hare 1                             designation 1                      unto                               
bird 22                            billiards 1                        untouched                          
beak 1                             mots 1                             untrained                          
shot 26                            divan 1                            untrampled                         
west 1                             recess 1                           untroubled                         
east 4                             wrathful 1                         untrue                             
wing 4                             playfulness 1                      untruly                            
city 2                             finishes 1                         untrussing                         
lore 1                             pyramids 1                         untruth                            
buys 1                             gagin’s 1                          untying                            
cent 5                             clubhouse 1                        unusual                            
damn 6                             believes 1                         unusually                          
loan 1                             breach 1                           unutterable                        
eggs 4                             resources 1                        unutterably                        
soap 3                             phew 1                             unvarying                          
yawn 6                             couveuse 1                         unwarily                           
mare 44                            publisher 1                        unwell                             
selo 1                             authoress 1                        unwholesome                        
card 4                             philanthropy 1                     unwilling                          
rake 5                             tremens 1                          unwillingly                        
tens 3                             patronage 1                        unwithered                         
jest 8                             paneled 1                          unwonted                           
race 56                            half-dark 1                        unworthily                         
camp 3                             reflector 1                        unworthiness                       
prod 1                             full-length 1                      unworthy                           
pout 1                             baffled 1                          unyoked                            
roan 1                             seductive 1                        up                                 
lame 2                             red-haired 1                       up-to-date                         
wink 2                             tortoise-shell 1                   upheld                             
tuft 3                             vashtchenkov’s 1                   uphill                             
nail 1                             illustrations 1                    upholding                          
hind 4                             conventionality 1                  upland                             
skin 7                             hits 1                             uplands                            
bone 3                             zola 1                             upland’s                           
mane 3                             daudet 1                           uplifting                          
bite 5                             types 1                            upon                               
rely 1                             combinaisons 1                     upper                              
drip 2                             vorknev 1                          uppermost                          
thee 7                             gifted 1                           upright                            
food 16                            devotes 1                          upset                              
rags 2                             valuing 1                          upsets                             
stud 1                             n’ai 1                             upsetting                          
weak 14                            cœur 1                             upside                             
leap 2                             assez 1                            upstairs                           
wade 1                             asylum 1                           upstarts                           
